"Gene","Endo.t","Endo.kME.brown"
"PPDPFL",-26.379891730897,0.0273217308882845
"PPEF1",-20.8487662437324,-0.079318073791614
"PPEF1-AS1",-27.294924406911,-0.0720452986885205
"PPEF2",-0.608703014002652,-0.151389789430132
"PPFIA1",-22.4321322386112,-0.0521230603787297
"PPFIA2",-102.69949822274,-0.0851741144741672
"PPFIA2-AS1",-51.7825420460373,-0.165213075755694
"PPFIA3",-14.2395596801522,0.200622040942931
"PPFIA4",-43.0918203363633,0.0274593513361703
"PPFIBP1",37.9370042838527,0.379045195120913
"PPFIBP2",0.209528600748721,0.0776924517131893
"PPHLN1",-39.9271537179755,0.113442694277499
"PPIA",-0.310254670553544,0.126990159106358
"PPIAP21",-6.7070974291494,-0.057086377228636
"PPIAP22",2.10835425514362,0.0885813484998192
"PPIB",10.4930878871228,0.161393987474574
"PPIC",19.3646557913944,0.117303354563748
"PPID",-20.8572060198874,-0.0867211039786935
"PPIE",-0.733095890677331,-0.00579158371990589
"PPIEL",-15.6032123512322,-0.0675253696827273
"PPIF",-4.01090181977107,-0.0395812640948936
"PPIG",-9.01686844764619,0.0742541133659887
"PPIH",-14.4137492162732,-0.13205811199478
"PPIL1",-7.60114610907873,-0.0155047675695785
"PPIL2",-23.930424158789,0.0993238581857408
"PPIL3",-22.5888125398269,0.0496338607250376
"PPIL4",-9.32318367753312,0.067663072725557
"PPIL6",-23.483973447308,0.0731823898483826
"PPIP5K1",-45.7647254023399,-0.0802432414213374
"PPIP5K2",-22.3318008106649,-0.071010437426593
"PPL",-39.1940393132971,-0.0288226387648043
"PPM1A",-10.4772531201349,-0.113010940216794
"PPM1B",-40.4346724769138,-0.0281243963977278
"PPM1D",-5.80835296620011,0.0942380341025165
"PPM1E",-76.7689827025276,0.0917582240602854
"PPM1F",6.79752428395188,0.0144079037344592
"PPM1G",-12.5368605019417,0.0549188414525708
"PPM1H",-5.06006067473531,0.0489896185562715
"PPM1K",-35.9641356346375,0.0554387880628658
"PPM1L",-44.6217652469841,0.0290187635595311
"PPM1M",5.97018224889375,-0.140245826532008
"PPM1N",-29.0121886605765,0.0121949610409866
"PPME1",-37.4654648170293,0.0374017966438632
"PPP1CA",15.5425635836888,0.0224667213476951
"PPP1CB",5.99962886712399,0.0579436227103548
"PPP1CC",13.7828908580886,0.00152181874449492
"PPP1R10",1.32549377945508,0.206760084974705
"PPP1R11",-4.85184623337826,0.100183274751235
"PPP1R12A",-20.7538972897994,0.0568655608268624
"PPP1R12A-AS1",-13.3034454619338,-0.100178917462766
"PPP1R12B",-39.8572668745521,-0.0265129503400778
"PPP1R12BP1",-18.9962377439124,0.0559975347455011
"PPP1R12C",11.954298065867,-0.0624869323281441
"PPP1R13B",-19.80340976671,0.014234577213548
"PPP1R13L",14.4978183762105,0.081964101046762
"PPP1R14A",41.3310984503828,0.201660966053115
"PPP1R14B",3.12532131413073,0.11413203029621
"PPP1R14C",-42.7563629279116,0.117526519859456
"PPP1R14D",-25.5450429605183,-0.0897250214787977
"PPP1R15A",5.01029195387302,0.232250181841179
"PPP1R15B",4.32510475428831,0.0784995830427339
"PPP1R16A",-7.57290399890092,0.0415519343061117
"PPP1R16B",-46.069954272173,0.0644911093759858
"PPP1R17",-12.9639255949164,0.0363262997630659
"PPP1R18",10.5334872124808,0.0331192720952984
"PPP1R1A",-20.6442166952366,0.12431992496296
"PPP1R1B",-6.35662227663755,0.014248064583572
"PPP1R1C",-11.2232414879815,-0.0383579990103843
"PPP1R2",-8.72435420775932,0.264634804978304
"PPP1R21",-40.2683831544786,-0.135474697602492
"PPP1R26",-1.12356052275247,0.0139213232107601
"PPP1R26-AS1",-13.6646417377728,-0.125258935796604
"PPP1R32",-2.92584895899182,-0.0372810692798158
"PPP1R35",4.65937495161739,0.0352434808300814
"PPP1R36",-2.42844057110716,-0.195090124493957
"PPP1R3A",-37.3218942126255,-0.154045719523172
"PPP1R3B",12.8161725282843,0.171960792811961
"PPP1R3C",1.25101806802254,-0.146871839914806
"PPP1R3D",4.61263660849407,0.139090107140384
"PPP1R3E",-37.1683440838628,0.0952012293393042
"PPP1R3F",-26.84259412163,0.00178592827889038
"PPP1R3G",7.96045061456467,0.0148461757663569
"PPP1R42",-23.6201030231532,-0.0420046561487313
"PPP1R7",-29.0117398055865,0.0362468572497903
"PPP1R8",-3.60928463711931,0.0205228707819336
"PPP1R9A",-77.9799566022039,-0.192133197153267
"PPP1R9B",3.11709641446923,0.10704941504958
"PPP2CB",11.761199198709,0.114265638659888
"PPP2R1A",-8.62838907477327,-0.00534406260318502
"PPP2R1B",2.79814776212187,0.124629043502506
"PPP2R2A",-6.23370239939274,-0.0343870232928207
"PPP2R2B",-98.7982674520975,-0.0478759659006912
"PPP2R2C",-83.979328552656,-0.0482446629927454
"PPP2R2D",-13.6155122131028,-0.101559826169054
"PPP2R3A",-34.1695555624564,-0.0528860742825574
"PPP2R3C",-16.9969319763739,-0.0362176138523199
"PPP2R5A",13.4688841068462,0.0560748980384124
"PPP2R5B",-18.1526853670282,0.0511564290219554
"PPP2R5C",-25.5308901852649,-0.102369281943849
"PPP2R5D",-3.01826305823436,-0.0031065661670586
"PPP2R5E",-24.9706309791341,0.0326203387160821
"PPP3CA",-64.8437719990547,-0.0831775993065759
"PPP3CB",-43.3755121549195,-0.111446741792061
"PPP3CB-AS1",8.71102442393398,0.190613881701488
"PPP3CC",2.48801794692442,0.020736989431115
"PPP4C",9.98911201972625,0.0875017018885971
"PPP4R1",-2.03081577870047,0.0142480611224487
"PPP4R1-AS1",-24.4569469281154,-0.126590508104593
"PPP4R1L",9.76593550033419,0.0119222208719379
"PPP4R2",-2.24639413973097,-0.0263195034960991
"PPP4R3A",4.09637135671727,0.00961004018351671
"PPP4R3B",-6.6408632161401,0.152866491595634
"PPP4R4",-45.5029414891779,-0.145811969301975
"PPP5C",-12.9901580697707,0.216048196654849
"PPP5D1",-15.4472833275206,-0.00891599820231601
"PPP6C",0.743090103379395,-0.00189221041083466
"PPP6R1",-11.732112333269,0.0309779442954197
"PPP6R2",-33.4145620459936,0.0520376176100538
"PPP6R3",0.751384861083183,-0.0475621774762116
"PPRC1",-9.384433952778,0.0380251996219461
"PPT1",-5.5435378658438,0.105423509207291
"PPT2-EGFL8",4.35592557619141,0.128132248495653
"PPTC7",-12.3643224683257,0.0228353277514122
"PPWD1",-33.3119275000346,-0.0926343025987786
"PQBP1",-5.68703559729956,-0.111961377764348
"PRADC1",-1.20074367518628,0.0458503174830956
"PRAF2",-11.2802251859232,0.112954368467061
"PRAG1",-9.84059557167737,-0.0787703550931677
"PRAM1",-12.1910062986042,-0.0571514330701347
"PRAMENP",-34.6351369119285,-0.0832502675387629
"PRAP1",-24.5801895558366,0.193870278764456
"PRB1",-10.9986660618802,-0.135947233249904
"PRB2",-37.0474658415135,-0.0435336577164698
"PRC1",-9.30422970831814,-0.061506065429864
"PRC1-AS1",-26.0251217122765,-0.00272618527514398
"PRCC",-5.37117941179004,0.0417559231213781
"PRCD",-2.91482574006207,0.0560020479442358
"PRCP",8.31083798224666,0.0503880583411785
"PRDM1",7.34393593913581,0.149727071151219
"PRDM10",-13.7747608613027,-0.040902303205441
"PRDM11",-7.90501562709515,0.0560176072248741
"PRDM12",-5.19081154232625,-0.136303737249471
"PRDM14",-1.20767168158947,-0.0280896201477262
"PRDM15",-10.1499504413505,-0.150522740322051
"PRDM16",-1.14088444830621,-0.124833273395591
"PRDM16-DT",-3.85882394185965,-0.191384719651113
"PRDM2",-30.7380265942608,0.00522031136663839
"PRDM4",0.562673598272796,0.022015444019352
"PRDM5",2.64620139353236,-0.08960731043086
"PRDM6",-3.47566793961614,-0.0389549941535766
"PRDM7",-0.448299943092298,0.167222050243653
"PRDM8",-36.039718426868,-0.0872848499248327
"PRDM9",-24.9058982746151,-0.186143179170665
"PRDX1",7.11475248224212,0.0981792566988087
"PRDX1P1",-5.4515116901263,-0.139796308421704
"PRDX3",1.06550297059459,0.0832906816689279
"PRDX4",7.53692410585598,0.0956415349833707
"PRDX5",8.72833606991531,0.126527396715598
"PRDX6",34.2383756764866,0.582978219020798
"PREB",8.00889607091556,0.102100187311637
"PRELID1",12.1917108616208,0.142078993604012
"PRELID1P1",4.07174094936244,0.109973783188272
"PRELID2",-4.20339468276401,0.0162647159363639
"PRELID3A",-30.4640736980115,0.0878724616765736
"PRELID3B",9.28754109669853,0.0852278444832395
"PRELP",39.1460268780837,0.452400597283254
"PREPL",-57.5650821951836,0.0751039112923652
"PREX1",-1.23924222069208,-0.00589200394655118
"PREX2",43.2172311705467,-0.0995403962736104
"PRG2",-28.2266457290086,0.12934872688856
"PRH1",-22.4933493480165,0.0836165837995386
"PRICKLE1",-69.1252232607557,0.0406765814698483
"PRICKLE2",-10.9426879866742,-0.0196030840563462
"PRICKLE2-AS1",-23.4869148212622,-0.156503621663222
"PRICKLE2-AS2",-9.63654340580985,-0.00740485613380468
"PRICKLE2-AS3",-8.00308217597965,0.162417977017409
"PRICKLE3",5.6477817361413,0.00976562419313581
"PRIM1",-16.4645890387106,0.00946158726227025
"PRIM2",-2.09168955981781,0.00474847295232093
"PRIMA1",-3.77391607341611,-0.115875433726451
"PRIMPOL",-4.02225369650185,0.0997874176431204
"PRKAA1",7.72558387124555,0.0424188185232788
"PRKAA2",-28.6788634795761,0.0503867206276239
"PRKAB1",4.15781366098933,-0.104833344566717
"PRKAB2",-16.0243589120699,0.0992766681482987
"PRKACA",-12.5983237838973,-0.0207674187816873
"PRKACB",-41.837710484765,-0.00148008546443351
"PRKAG1",-19.1473393016864,-0.0263137133369905
"PRKAG2",-60.1951160240121,-0.123165155727357
"PRKAG2-AS1",-36.5204456488243,-0.151193912394182
"PRKAR1A",10.7958113423862,0.00849016445049377
"PRKAR1B",-62.5679970877891,-0.086332614029858
"PRKAR2A",-11.3911346373165,0.078393663523002
"PRKAR2A-AS1",0.628066049348676,-0.0525069775944971
"PRKAR2B",-49.5562538945866,0.0457980311884872
"PRKCA",-60.6758503066394,-0.0838998220521465
"PRKCA-AS1",-64.5701996733243,-0.219803632120773
"PRKCB",-75.0244407513618,0.00707381760775297
"PRKCD",-13.8098868028654,0.020335042992132
"PRKCE",-67.0213953432762,-0.0371717851536327
"PRKCG",-59.7118919066196,-0.0569580701751925
"PRKCH",63.6596544821478,0.606532803403153
"PRKCI",-41.3497431713503,-0.0134313888362791
"PRKCQ",-14.7986458981286,-0.0408730338180648
"PRKCQ-AS1",-4.57194250242949,0.196274623639779
"PRKCSH",3.87276547453124,0.146435857166511
"PRKCZ",-38.7317663714749,0.0391332081453097
"PRKCZ-AS1",3.10434286034858,-0.0520141621607891
"PRKD1",-7.35152772264074,-0.00236705322105545
"PRKD2",-24.2429077011385,0.104789446827618
"PRKD3",14.1783812629419,0.124181623812306
"PRKDC",-28.4975100629466,-0.0841586396844602
"PRKG1",17.1484241993311,0.263043538557668
"PRKG1-AS1",-17.7377478496034,0.112267438246361
"PRKG2",-46.2284665339397,-0.0194345456838042
"PRKN",-52.0559810004525,-0.0580420884596202
"PRKRA",-14.1774037336884,0.167001843386791
"PRKRIP1",-19.9498712212144,-0.0882108193948558
"PRKX",14.0435823498466,0.238590547259728
"PRKX-AS1",3.54572830626053,0.200504031961698
"PRKY",15.9125577850416,0.208488756708194
"PRLHR",-5.63580950545983,0.0581009882665415
"PRLR",-7.40312065811894,-0.0232841044801092
"PRMT1",15.8966564316231,0.262074996769428
"PRMT2",22.1775398166399,0.15515423818371
"PRMT3",-18.6741599348092,-0.263549518729875
"PRMT5",-13.8235654722338,-0.165655570789635
"PRMT5-AS1",-8.1987546278445,-0.178169780066071
"PRMT6",-0.194389208512214,0.0259529974022298
"PRMT7",-26.7010343952348,0.201876299599416
"PRMT8",-43.0213525376764,-0.0656153316891531
"PRMT9",-26.130134231778,-0.0604470113772679
"PRNCR1",2.01740910697871,-0.00927366262415198
"PRNP",-36.7138608096709,0.055480321638339
"PROB1",6.64688399131947,0.190817332379299
"PROC",-32.0853111698759,-0.00971862397199399
"PROCA1",-0.520126833111682,0.0715344728102575
"PROCR",14.2479043787733,0.233835953738919
"PRODH",-3.82714603657567,-0.0289684387004924
"PROM1",26.9659701765462,0.251857814675626
"PROM2",1.07018700313681,-0.0306661441611895
"PROP1",-24.6586949098908,0.0178711041677819
"PROS1",18.6399746285236,0.187919313141395
"PROSER1",-3.42406022707235,-0.125394047278836
"PROSER2",11.1614342450393,0.186389759862329
"PROSER2-AS1",-1.64010420926259,0.156649549473107
"PROSER3",-19.5878770386588,0.127538837783375
"PROX1",-20.0528089675643,0.0576521408634434
"PROX1-AS1",-28.259077320678,-0.0697166048599048
"PROX2",-13.0208176258749,-0.0936728013029914
"PRPF18",-14.7950946276667,-0.0447525460707797
"PRPF19",-19.5825892523971,0.0301792082145993
"PRPF3",-9.81261151874902,0.0275596908664796
"PRPF31",-8.76344606916435,-0.114769138364691
"PRPF38A",10.4116011963001,0.115712355970639
"PRPF38B",-5.1516278133586,-0.0565759814478877
"PRPF39",-24.7181660360921,-0.0660725168350033
"PRPF4",-9.42472121113836,-0.105618630609556
"PRPF40A",1.4131323923042,0.0850185843601156
"PRPF40B",-35.2408620412266,-0.066932013257777
"PRPF4B",-3.79363535562909,0.0647614122185945
"PRPF6",-9.91637825344947,0.0210502099205882
"PRPF8",-5.61137658278322,-0.0221893975359342
"PRPH2",-10.1535605332821,-0.00553782582045607
"PRPS1",0.50768714148346,0.15833317264616
"PRPS2",-18.6198526057035,0.0732653685565686
"PRPSAP1",-4.88235532456596,0.0801073253057523
"PRPSAP2",-5.72945648710969,0.165019140039482
"PRR11",-2.8015296911839,-0.0495954385557744
"PRR12",-12.0900743783462,0.0483956955551615
"PRR14",-2.71748128994228,0.0584816508427836
"PRR14L",-22.9815607834303,0.0160023643617352
"PRR16",-71.5601740997736,-0.043951030383969
"PRR18",-1.27349677713601,-0.0010705421479216
"PRR19",-37.5566937676167,0.05149359697638
"PRR22",-7.39603651621336,-0.046277584928397
"PRR25",-19.0009431423537,0.166503120154525
"PRR26",-31.0248114479713,-0.0556007477460636
"PRR29",-10.1323960999794,0.0853243932113825
"PRR29-AS1",-27.2266146876093,0.0348120479681273
"PRR3",-22.7280013057596,0.130120365399736
"PRR34",-1.07067006192107,0.00976501966588872
"PRR34-AS1",6.48682782552561,0.0150920255692992
"PRR36",-19.2102735361884,-0.0385831669812324
"PRR5",-1.00928025992941,0.0352817698193328
"PRR5-ARHGAP8",-2.24964526668274,-0.167924301748781
"PRR5L",13.4942601106517,0.162448684326444
"PRR7",-22.7353213473134,-0.112349556985438
"PRR7-AS1",-7.9597776948433,0.119347147532281
"PRRC1",2.17411395540416,-0.0505685983318388
"PRRC2A",2.03850617811032,0.153913492479461
"PRRC2B",0.486021712610132,0.0124602161530871
"PRRC2C",-3.10265261195128,0.0493684687116551
"PRRG1",2.95329304171946,0.322626969784577
"PRRG2",1.57346171901131,-0.0289041102450466
"PRRG3",-16.2706019002579,0.00201398936062765
"PRRG4",-1.0092597405038,-0.150003889963409
"PRRT1",-14.5664234812633,0.0158205540558679
"PRRT3",-23.078025731501,0.0710617766036176
"PRRT3-AS1",6.14532241443374,0.0205724750628674
"PRRT4",-13.6396267864733,0.228445043046537
"PRRX1",15.4232744669866,-0.00105226674059743
"PRRX2",-0.686468275787556,-0.0445996635106917
"PRSS12",-3.53463838962947,0.0461581272758432
"PRSS16",-3.36123096151809,0.20126418233209
"PRSS23",9.85247135284799,0.2365587814212
"PRSS27",-3.40572281490785,0.00251613936207863
"PRSS3",-2.99145420587062,0.0804023401070904
"PRSS30P",3.02589945106116,-0.0128965370429264
"PRSS35",-12.487266951333,-0.0640874485288573
"PRSS36",2.87804721631056,-0.105476083954116
"PRSS38",-31.2479975586062,-0.210919861452784
"PRSS48",-1.78458401452769,0.0280180880979159
"PRSS51",-41.5152507919909,-0.157905066333198
"PRSS54",-7.1457697589487,-0.217344912791945
"PRSS55",-21.2530681585439,-0.0794805181750117
"PRSS56",-22.7730278207256,0.120770042356921
"PRSS57",2.80587371638142,-0.100417380297478
"PRSS8",18.855489988294,0.124376647970762
"PRTFDC1",-27.1979713816354,-0.0927648078177208
"PRTG",34.4619410281847,0.295598240637631
"PRTN3",-9.13766993398729,0.0355591849278482
"PRUNE1",-6.31484747237277,0.0363540283524816
"PRUNE2",-56.0136449142756,0.0966162542335095
"PRXL2A",5.08030522329279,0.128552052989957
"PRXL2B",1.58155049743279,0.19491847000347
"PRXL2C",13.8788709598596,-0.00208571889958569
"PSAT1",-7.52040042521261,0.0439902062038739
"PSCA",-26.8535328681703,0.0830051916590557
"PSD2",-13.9080413580245,0.00564956663463094
"PSD3",-57.4012689062175,-0.0465378493041501
"PSD4",-8.2717228316918,-0.079387008976714
"PSEN1",-14.3257994404961,-0.0170981036902678
"PSEN2",5.23436096780634,0.0740362168936254
"PSG2",-13.1115044817695,0.0462808252497096
"PSG3",-28.1739209651341,-0.106625576389412
"PSG4",-16.2411141086168,-0.037856494077182
"PSG5",-25.8849505532869,0.107298080275592
"PSG6",-32.8320377989227,-0.0153365198553095
"PSG7",-25.0889755340422,0.0445840750452156
"PSG8",-21.8691674193649,0.11274280055425
"PSG8-AS1",-20.2624577882459,-0.116895894214796
"PSG9",-35.1966187400847,-0.0589574623005509
"PSIP1",-16.072806475116,0.0170653851338184
"PSKH1",0.13726529215836,-0.0903001136313708
"PSMA1",0.015094291888928,0.194765278381539
"PSMA3",-13.9736728641097,-0.112014906397734
"PSMA4",-0.787651994103751,-0.0339320888414963
"PSMA5",-13.1984473424824,0.0818493644477394
"PSMA6P1",12.5706748792251,0.0147054314982521
"PSMA6P2",7.48317743701279,-0.00373659807436214
"PSMA7",-4.19896847351346,-0.109031931288368
"PSMA8",-6.53794744824922,-0.080171905603936
"PSMB1",8.47058085727495,-0.114776424090004
"PSMB2",-3.52761831925083,0.233170074610769
"PSMB3",9.57011620890305,0.0795094591983369
"PSMB4",-2.40127882103733,-0.0164828647456175
"PSMB5",-6.39261090625227,0.0910149581506957
"PSMB6",6.19601757051657,0.111043757691651
"PSMB7",-7.97573450446274,-0.00122901496184122
"PSMB8",27.4113100393645,0.338453611855729
"PSMB9",26.0920036707742,0.239463993834621
"PSMC1",-4.9463417872613,0.0299891519693858
"PSMC1P1",-4.54183027804294,-0.0101098037240902
"PSMC2",-21.1581063942704,0.0487770585097298
"PSMC3",8.99736378990485,0.257479134913178
"PSMC3IP",2.06049326121448,0.0454299361485522
"PSMC4",-4.01674469177376,0.0563784138749267
"PSMC5",-1.26316092301947,0.159107880756996
"PSMC6",-11.6895125500439,0.139227646248159
"PSMD10",2.61483254011528,0.195516468117124
"PSMD11",-17.7974061235433,0.0102796208601655
"PSMD12",-26.7466074985143,0.216887848665443
"PSMD13",-5.14705706587249,-0.109190239610858
"PSMD14",-20.0871840954012,0.0783466067767119
"PSMD2",2.11720839878594,-0.017354413346057
"PSMD3",-14.1376290440812,-0.0259472825995152
"PSMD4",-6.21173837811407,-0.0209207151460999
"PSMD5",-20.3599244498647,0.0956609256632577
"PSMD6",-6.20676575840593,-0.0183850436021266
"PSMD6-AS1",-2.96820215920454,0.0241950898785943
"PSMD6-AS2",-17.9749388861233,0.0469502551746531
"PSMD7",-15.2505905535608,-0.0136861399308077
"PSMD8",-12.1489353460899,0.0898189186606849
"PSME1",21.8378364745366,0.311579129067614
"PSME2",3.68956603822981,0.154217987954055
"PSME2P2",6.6890572127406,-0.0951146329650917
"PSME2P6",3.53736767267952,0.15640069400875
"PSME3",-13.4193441800202,-0.136945502501376
"PSME3IP1",2.47206078118371,0.0649821127062906
"PSME4",-14.8564061512931,-0.261774359867858
"PSMF1",6.0375847337425,0.0283529005642745
"PSMG1",-14.8156413564211,0.0355362907208414
"PSMG2",-23.4534233018447,0.0657917168936485
"PSMG3",-9.65894552148066,0.0849600976953723
"PSMG3-AS1",-9.60422911606344,0.107483324237093
"PSMG4",-16.4278325960108,-0.00903879684201855
"PSORS1C1",0.69952571859692,0.0455950688344355
"PSPC1",-30.0434155091813,0.125911268123781
"PSPC1P1",-14.715825031376,0.00745675689526332
"PSPH",-23.6588718570964,-0.0313341913296417
"PSPHP1",-11.5326942861086,-0.118419295876097
"PSPN",-0.669082995571384,-0.0289588728833543
"PSRC1",-50.873040910365,-0.138702765033747
"PSTK",-23.7786871124905,0.0168404147395508
"PSTPIP1",-2.55192508757136,-0.0159883393378375
"PSTPIP2",3.49405118590581,0.124019530033359
"PTAFR",-6.39721870473349,0.0511796325895687
"PTAR1",20.3626767899863,0.181855526805704
"PTBP1",19.6122052209125,0.0930877156993644
"PTBP2",-19.1246517415724,-0.0293256941640061
"PTBP3",0.238403198352747,0.194440773553183
"PTCD1",-0.487067604287058,-0.00978336746275322
"PTCD2",-5.7227641743555,-0.0890033022941113
"PTCD3",-25.7089422368344,-0.0458098984604155
"PTCH1",-6.92755871095469,-0.0477001414111374
"PTCH2",-67.2398546996078,-0.130978356959965
"PTCHD1",-46.1066122974689,-0.0168617243818553
"PTCHD1-AS",-73.9857742694187,0.110136814913337
"PTCHD4",-48.2495579536319,0.0123756101256872
"PTCRA",-9.10161016875915,0.0628571676749748
"PTCSC3",-4.79540394272173,-0.0780752146249642
"PTDSS1",-19.9674903054703,0.0395258426236481
"PTDSS2",-11.8173816778615,0.0592580581400198
"PTEN",39.3503246796429,0.251896905604272
"PTENP1",2.17482054930103,0.0761807213930145
"PTENP1-AS",-7.99509800155272,-0.160500002872864
"PTER",8.61734975252217,-0.00398959115934582
"PTGDR",0.861738227347758,-0.0123232707599027
"PTGDR2",26.3342785743417,0.490770522470353
"PTGDS",1.99958055389828,-0.0318683693166085
"PTGER3",-23.6779001147323,-0.0397697328235987
"PTGER4",1.52346583061192,0.0553349154799499
"PTGER4P2-CDK2AP2P2",1.07390089556731,0.00687490629360272
"PTGES",20.6701296328554,0.332634987875286
"PTGES2",-15.2554862995065,0.0527365847539964
"PTGES2-AS1",-5.92036100833009,0.137868583593824
"PTGES3",13.4589903464005,0.194954514056692
"PTGES3P1",1.13596862973142,0.0184756826189177
"PTGES3P2",-1.98584042787567,-0.0237013350549885
"PTGFR",1.33743726998381,-0.0181186140077726
"PTGFRN",-9.53180582643562,0.0667531256953618
"PTGIS",-12.1566915552403,-0.0572509345308933
"PTGR1",-65.4469612592511,-0.134207321896131
"PTGS1",2.91006691414911,0.149563523129363
"PTGS2",5.3483824579217,-0.229474927036823
"PTH1R",43.5505005861003,0.579583800314748
"PTH2R",-30.8330106295619,-0.0880895473366765
"PTHLH",-22.5038109891582,0.103399243351978
"PTK2",-50.9444011606565,0.0210689814843265
"PTK2B",-42.6668082794257,-0.063676367318437
"PTK6",-1.71754126363365,-0.122225911443361
"PTK7",-17.6740780153247,0.151798663293689
"PTMA",93.7318104360759,0.631207449433687
"PTMAP2",52.3143474481554,0.42988449131193
"PTMAP5",34.5107730037778,0.193598561848329
"PTMS",28.1210783461278,0.152527758535079
"PTN",65.2772201985629,0.527874014269825
"PTOV1",-16.3924379811862,0.0771540593944733
"PTOV1-AS1",-1.399271009653,-0.139516399919211
"PTP4A1",-1.01648673968028,-0.0315800669608127
"PTP4A2",-10.0919066406652,-0.0231712890970692
"PTP4A3",9.81488373112143,-0.00454901866093204
"PTPA",-6.60651389147577,-0.100195103406035
"PTPDC1",-15.6431232572555,-0.099385255794655
"PTPMT1",18.6333906649925,0.113527962434554
"PTPN1",-14.2686571378822,0.0383403713855235
"PTPN11",-13.8107036227887,-0.0169636287290802
"PTPN12",16.3586754605621,0.259887322924842
"PTPN13",-22.3555475772633,-0.0150978310919315
"PTPN14",24.5769081052501,0.249490174779565
"PTPN18",7.02572032662096,-0.00218277657136552
"PTPN2",-38.6938159776469,0.00267055728864321
"PTPN20",-28.2961168740576,0.00613114031290153
"PTPN21",4.56202053553047,0.0882059351772173
"PTPN22",-5.59144768671626,0.018579487620389
"PTPN23",-5.67839153230619,0.0647000988477885
"PTPN3",-30.0659902602529,0.0963768025682108
"PTPN4",-58.3439615755241,0.0681398663644063
"PTPN5",-59.6615102749221,-0.0997668425869105
"PTPN6",7.52494331312009,0.118794807336883
"PTPN7",-25.7625289629416,-0.181797495915039
"PTPN9",-13.2191854896414,-0.110757857444088
"PTPRA",-39.4492186244471,0.0415550710306187
"PTPRB",70.104721829187,0.509528254552587
"PTPRC",3.39648434017422,0.299109201238509
"PTPRD",-104.812694809183,0.0362433394127005
"PTPRD-AS1",-10.1307248244424,0.0353556420139735
"PTPRD-AS2",-14.384987282031,-0.0104755169038619
"PTPRE",-66.9739560632284,-0.0861865498090688
"PTPRF",-43.1013653090013,-0.0166443547820939
"PTPRG",70.2782351602746,0.240127264047989
"PTPRG-AS1",-25.9002938809692,-0.0347908019722544
"PTPRH",-13.5029797746013,-0.00522038781050005
"PTPRJ",-43.6189402611061,-0.0386441850588958
"PTPRK",23.5363949596543,0.0765489903497294
"PTPRM",39.2764215545536,0.274740927205006
"PTPRN",-42.1335776170463,-0.0209792897134912
"PTPRN2",-73.2969968699733,-0.042265180063928
"PTPRR",-82.3325714346443,-0.0322978459793294
"PTPRS",-61.8329859414698,-0.105826810408662
"PTPRT",-85.2759773527009,0.152340816954302
"PTPRU",-26.3558292810185,0.0630374476924458
"PTPRVP",-3.77467229171768,0.0653801175471075
"PTPRZ1",-43.9966064354692,-0.171334572765239
"PTRH1",-10.6857782163027,-0.063912439403844
"PTRH2",7.66239205612801,0.0163253012550098
"PTRHD1",10.9544606885189,0.0465103483096886
"PTS",-12.1471421214096,0.146626633467984
"PTTG1",-58.7034744651867,-0.0562699398552076
"PTTG1IP",38.6682400140772,0.224892917496134
"PUDP",-2.16777222523409,0.00535719780275558
"PUDPP1",1.36230648021413,0.0148734338447578
"PUDPP2",-13.0285550224264,-0.213517959972672
"PUF60",2.55394996707209,0.00632965434323672
"PUM1",-0.342784114452196,0.165270524868511
"PUM2",-4.86916419868878,0.199739660974615
"PUM3",-40.9633395648647,-0.101056874649706
"PURA",-1.37315964033614,0.0496215142821008
"PURB",1.1529872191673,0.0285441507739817
"PURG",-35.575223848671,0.0598224071996017
"PURPL",-21.9950702482318,0.0307893942449562
"PUS1",-24.6258286647867,0.212409715895498
"PUS10",-11.1703174431749,0.0548895344167195
"PUS3",-6.12176983227635,-0.0387713181175543
"PUS7",-30.2035928269568,-0.00127414201647206
"PUS7L",-45.3118825773036,0.0472369020412337
"PUSL1",-4.04589394243586,0.0643899421119444
"PVALB",-8.19181192342289,0.0993770732144242
"PVALEF",-18.4751979989712,0.104813646676537
"PVR",-0.847500808806854,0.0177087642637081
"PVT1",-33.04656932404,-0.124052318717449
"PWP1",-20.2413619010903,0.0908942743565315
"PWP2",-6.82963648800102,-0.0116497697121169
"PWRN1",-33.2940446760685,0.0261257139893264
"PWRN4",-33.4318965077608,0.261715221577031
"PWWP2A",-22.5129845073645,-0.0136783944503188
"PWWP2B",0.409890674908598,0.0683664407913009
"PWWP3A",-15.7520679711253,0.0135897398279961
"PWWP3B",-29.3238332749364,0.0068258850987102
"PXDC1",20.7250310087777,0.341828314467713
"PXDN",-8.46097602357063,-0.0752677476404035
"PXDNL",-9.02011477536196,0.109426803437477
"PXK",-22.258299490425,0.179695884597527
"PXMP2",-25.7013350224292,0.0413506003377344
"PXMP4",-8.77027176251956,0.0660386669927377
"PXN-AS1",-4.92301599961113,0.128438058940021
"PXT1",-14.327775209927,0.0822537208050797
"PXYLP1",-39.7695381128514,-0.126324588726021
"PYCARD",11.7947997099041,0.212419017082758
"PYCR1",-14.4292905962411,-0.199847535340264
"PYCR3",-14.5806492232405,-0.0399505400815733
"PYDC1",-22.5670239445572,-0.0240914505165068
"PYGB",-20.683383070083,0.02022087702993
